GPS Time, Device Time, Longitude, Latitude,GPS Speed(km/h), Horizontal Dilution of Precision, Altitude(m), Bearing, Gravity X(G), Gravity Y(G), Gravity Z(G),0-100kph Time(s),0-100mph Time(s),0-200kph Time(s),0-30mph Time(s),0-60mph Time(s),1/4 mile time(s),1/8 mile time(s),100-0kph Time(s),40-60mph Time(s),60-0mph Time(s),60-120mph Time(s),60-130mph Time(s),60-80mph Time(s),80-100mph Time(s),80-120kph Time(s),Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Accelerator PedalPosition F(%),Actual engine % torque(%),Air Fuel Ratio(Commanded)(:1),Air Fuel Ratio(Measured)(:1),Ambient air temp(°F),Average trip speed(whilst moving only)(km/h),Average trip speed(whilst stopped or moving)(km/h),Barometer (on Android device)(mb),Barometric pressure (from vehicle)(kpa),Catalyst Temperature (Bank 1 Sensor 1)(°F),Catalyst Temperature (Bank 1 Sensor 2)(°F),Catalyst Temperature (Bank 2 Sensor 1)(°F),Catalyst Temperature (Bank 2 Sensor 2)(°F),Commanded Equivalence Ratio(lambda),CO₂ in g/km (Average)(g/km),CO₂ in g/km (Instantaneous)(g/km),Distance to empty (Estimated)(km),Distance travelled since codes cleared(km),Distance travelled with MIL/CEL lit(km),DPF Temperature(°F),Drivers demand engine % torque(%),EGR Commanded(%),EGR Error(%),Engine Coolant Temperature(°F),Engine kW (At the wheels)(kW),Engine Load(%),Engine Load(Absolute)(%),Engine Oil Temperature(°F),Engine reference torque(Nm),Engine RPM(rpm),Ethanol Fuel %(%),Evap System Vapour Pressure(Pa),Exhaust Gas Temperature 1(°F),Exhaust Gas Temperature 2(°F),Fuel cost (trip)(cost),Fuel flow rate/hour(l/hr),Fuel flow rate/minute(cc/min),Fuel Level (From Engine ECU)(%),Fuel pressure(kpa),Fuel Rail Pressure(kpa),Fuel Rail Pressure (relative to manifold vacuum)(kpa),Fuel Rate (direct from ECU)(L/m),Fuel Remaining (Calculated from vehicle profile)(%),Fuel Trim Bank 1 Long Term(%),Fuel trim bank 1 sensor 1(%),Fuel trim bank 1 sensor 2(%),Fuel trim bank 1 sensor 3(%),Fuel trim bank 1 sensor 4(%),Fuel Trim Bank 1 Short Term(%),Fuel Trim Bank 2 Long Term(%),Fuel trim bank 2 sensor 1(%),Fuel trim bank 2 sensor 2(%),Fuel trim bank 2 sensor 3(%),Fuel trim bank 2 sensor 4(%),Fuel Trim Bank 2 Short Term(%),Fuel used (trip)(l),GPS Accuracy(m),GPS Altitude(m),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),GPS Satellites,GPS vs OBD Speed difference(km/h),Horsepower (At the wheels)(hp),Hybrid Battery Charge (%)(%),Intake Air Temperature(°F),Intake Manifold Pressure(kpa),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Litres Per 100 Kilometer(Long Term Average)(l/100km),Mass Air Flow Rate(g/s),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),O2 Sensor1 Equivalence Ratio,O2 Sensor1 Equivalence Ratio(alternate),O2 Sensor1 wide-range Voltage,O2 Sensor2 Equivalence Ratio,O2 Sensor2 wide-range Voltage,O2 Sensor3 Equivalence Ratio,O2 Sensor3 wide-range Voltage,O2 Sensor4 Equivalence Ratio,O2 Sensor4 wide-range Voltage,O2 Sensor5 Equivalence Ratio,O2 Sensor5 wide-range Voltage,O2 Sensor6 Equivalence Ratio,O2 Sensor6 wide-range Voltage,O2 Sensor7 Equivalence Ratio,O2 Sensor7 wide-range Voltage,O2 Sensor8 Equivalence Ratio,O2 Sensor8 wide-range Voltage,O2 Volts Bank 1 sensor 1(V),O2 Volts Bank 1 sensor 2(V),O2 Volts Bank 1 sensor 3(V),O2 Volts Bank 1 sensor 4(V),O2 Volts Bank 2 sensor 1(V),O2 Volts Bank 2 sensor 2(V),O2 Volts Bank 2 sensor 3(V),O2 Volts Bank 2 sensor 4(V),Relative Accelerator Pedal Position(%),Relative Throttle Position(%),Run time since engine start(s),Speed (GPS)(km/h),Speed (OBD)(km/h),Throttle Position(Manifold)(%),Timing Advance(°),Torque(ft-lb),Transmission Temperature(Method 1)(°F),Transmission Temperature(Method 2)(°F),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip average MPG(mpg),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Trip Time(Since journey start)(s),Trip time(whilst moving)(s),Trip time(whilst stationary)(s),Turbo Boost & Vacuum Gauge(bar),Voltage (Control Module)(V),Voltage (OBD Adapter)(V),Volumetric Efficiency (Calculated)(%)
Tue Mar 29 07:04:12 PDT 2016,29-Mar-2016 07:04:12.003,-121.48737664,38.42826933,21.024279,3.0,-26.0,337.7,0.9244995,0.13519287,-0.51387936,-,-,-,37.00899887,-,37.00500107,37.00899887,-,-,-,-,-,-,-,-,29.01960754,0.02092845,0.92407227,0.12084961,-0.51601559,30.98039246,15.68627453,-,-,9.76000023,-,48.19999957,44.51298523,42.84375,1010.46600342,100,1279.39996696,-,1284.79996681,-,1,506.36950684,-,-242.42416382,26049,0,-,-,-,-,183.19999599,5.34536409,73.72549438,72.15686035,-,-,2220,-,-639,-,-,0.24926516,4.31832552,71.97209167,46.66666794,-,-,-,-,-31.48039818,-1.5625,-3.125,-,-,-,1.5625,-1.5625,1.5625,-,-,-,1.5625,0.49268803,3,-26,337.70001221,38.42826933,-121.48737664,13,12.12306213,7.16825151,-,55.39999938,86,1.38941491,13.57263374,71.97211456,7.36770248,-,3.26813483,31.9250927,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.44999999,0.75999999,-,-,0.175,0.75999999,-,-,-,17.64705849,527,21.02427864,18,26.27450943,31.5,16.95840454,-,-,11.02622509,9.06920815,25.93551445,3.62651968,8552.41503906,353,341.51501465,12.20100021,-0.13999999,14.35999966,13,-
Tue Mar 29 07:04:14 PDT 2016,29-Mar-2016 07:04:14.004,-121.48745074,38.42841542,35.785156,3.0,-26.0,340.2,0.91101074,0.07559204,-0.49337155,-,-,-,37.00899887,-,37.00500107,37.00899887,-,-,-,-,-,-,-,-,33.33333206,0.04016607,0.96435541,0.12304688,-0.46889645,32.15686417,16.07843208,-,-,9.76000023,-,48.19999957,44.43870926,42.78260803,1010.30999756,100,1318.99996591,-,1318.99996591,-,1,522.77850342,2737.99560547,-242.51560974,26049,0,-,-,-,-,184.99999595,12.29948807,92.15686798,72.54901886,-,-,2538,-,-593,-,-,0.25353882,15.51516056,258.58599854,46.66666794,-,-,-,-,-31.49279594,0,2.34375,-,-,-,2.34375,-1.5625,0,-,-,-,0.78125,0.50113517,3,-26,340.20001221,38.42841542,-121.48745074,14,11.97572136,16.49388504,-,53.59999943,92,1.16014516,13.57240486,86.19536591,7.36782694,-,2.72885418,31.92455292,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.21499999,0.42999998,-,-,0.34999999,0.64499998,-,-,-,23.13725471,529,35.78515625,33,32.54901886,25,34.13155365,-,-,10.96338367,9.12119198,25.78770256,3.640481,8552.4296875,355,343.50100708,12.20100021,-0.08000002,14.25199986,13,-
Tue Mar 29 07:04:16 PDT 2016,29-Mar-2016 07:04:16.006,-121.48752818,38.42863766,47.98801,3.0,-26.0,343.7,0.9356079,0.026489258,-0.40584713,-,-,-,37.00899887,-,37.00500107,37.00899887,-,-,-,-,-,-,-,-,30.98039246,0.00869914,0.96826172,0.02636719,-0.38027343,29.80392265,0,-,-,9.76000023,-,49.99999952,44.44871902,42.80246735,1010.29699707,100,1365.79996467,-,1365.79996467,-,1,531.46893311,1713.36669922,-242.61824036,26049,0,-,-,-,-,184.99999595,15.28508472,87.45098114,67.05882263,-,-,2823,-,-566,-,-,0.2583167,17.79980659,296.66345215,46.66666794,-,-,-,-,-31.50665474,0,-2.34375,-,-,-,1.5625,-1.5625,0.78125,-,-,-,-3.125,0.51057893,3,-26,343.70001221,38.42863766,-121.48752818,14,10.21484375,20.4976368,-,53.59999943,92,1.85393596,13.57218838,53.9388237,7.36794472,-,4.36076593,31.92404366,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.66499996,0.48999998,-,-,0.175,0.60499996,-,-,-,20.7843132,533,47.98801041,46,33.33333206,29,38.13446045,-,-,10.90572929,9.16941261,25.65208817,3.66151476,8552.45019531,357,345.53900146,12.20100021,-0.08000002,14.35999966,13,-
Tue Mar 29 07:04:17 PDT 2016,29-Mar-2016 07:04:17.019,-121.48757069,38.4287664,52.596603,3.0,-26.0,345.4,0.9535087,0.044154577,-0.39924663,-,-,-,37.00899887,-,37.00500107,37.00899887,-,-,-,-,-,-,-,-,30.98039246,-0.02011001,0.90942377,0.02929688,-0.46279293,29.80392265,0,-,-,9.76000023,-,49.99999952,44.50955582,42.87116623,1010.25799561,100,1365.79996467,-,1365.79996467,-,1,537.74017334,1396.90124512,-242.73762512,26049,0,-,-,-,-,184.99999595,10.95633793,87.45098114,67.05882263,-,-,2096,-,-566,-,-,0.26383477,20.22900772,337.15011597,46.66666794,-,-,-,-,-31.52266312,0,-2.34375,-,-,-,2.34375,-1.5625,-0.78125,-,-,-,-3.125,0.52148575,3,-26,345.3999939,38.4287664,-121.48757069,14,6.01198959,14.6926918,-,53.59999943,94,2.27394176,13.57197952,43.97611618,7.36805773,-,5.34868908,31.92355347,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.25,0.66499996,-,-,0.77999997,0.685,-,-,-,20.7843132,533,52.59660339,54,29.80392265,24.5,36.81584549,-,-,10.85144138,9.2152853,25.52439499,3.68833423,8552.47753906,358,346.49798584,12.20100021,-0.05999997,14.43700027,13,-
Tue Mar 29 07:04:18 PDT 2016,29-Mar-2016 07:04:18.021,-121.48761358,38.42890409,55.296288,3.0,-26.0,346.6,0.9425456,0.06449381,-0.41311035,-,-,-,37.00899887,-,37.00500107,37.00899887,-,-,-,-,-,-,-,-,32.94117737,-0.00519371,0.95166016,0.07373047,-0.37905273,32.94117737,16.47058868,-,-,9.76000023,-,49.99999952,44.50955582,42.87116623,1010.23199463,100,1383.79996419,-,1383.79996419,-,1,537.74017334,1396.90124512,-242.73762512,26049,0,-,-,-,-,184.99999595,10.95633793,87.45098114,75.68627167,-,-,2096,-,-538,-,-,0.26383477,20.22900772,337.15011597,46.66666794,-,-,-,-,-31.52266312,0,-2.34375,-,-,-,2.34375,-1.5625,-0.78125,-,-,-,1.5625,0.52148575,3,-26,346.6000061,38.42890409,-121.48761358,14,6.01198959,14.6926918,-,53.59999943,94,2.27394176,13.57197952,43.97611618,7.36805773,-,5.34868908,31.92355347,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.25,0.66499996,-,-,0.77999997,0.685,-,-,-,22.74509811,535,55.29628754,54,29.80392265,24.5,36.81584549,-,-,10.85144138,9.2152853,25.52439499,3.68833423,8552.47753906,359,347.53900146,12.20100021,-0.05999997,14.43700027,13,-
Tue Mar 29 07:04:19 PDT 2016,29-Mar-2016 07:04:19.008,-121.48765535,38.42905249,59.976093,3.0,-25.0,346.9,0.96293133,0.05855306,-0.40354815,-,-,-,37.00899887,-,37.00500107,37.00899887,-,-,-,-,-,-,-,-,32.94117737,0.01654087,0.96411133,0.02636719,-0.42006835,32.94117737,16.47058868,-,-,9.76000023,-,49.99999952,44.62025452,42.98780441,1010.20599365,100,1383.79996419,-,1383.79996419,-,1,540.36297607,902.30541992,-242.8296814,26049,0,-,-,-,-,184.99999595,12.10338306,100,75.68627167,-,-,2013,-,-538,-,-,0.26812243,15.33904552,255.65075684,46.66666794,-,-,-,-,-31.53510094,0,2.34375,-,-,-,-0.78125,-1.5625,-0.78125,-,-,-,1.5625,0.52996057,3,-25,346.8999939,38.42905249,-121.48765535,14,6.70371246,16.23090363,-,53.59999943,96,3.52039576,13.57179356,28.40564919,7.36815882,-,8.28055668,31.92311668,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.075,0.70499998,-,-,0.66499996,0.66499996,-,-,-,22.74509811,535,59.97609329,62,34.11764908,18,42.34709549,-,-,10.8056221,9.25436115,25.41662025,3.72066927,8552.50976562,360,348.47198486,12.20100021,-0.03999998,14.34500027,13,-
Tue Mar 29 07:04:20 PDT 2016,29-Mar-2016 07:04:20.009,-121.48770514,38.42921004,63.504,3.0,-25.0,346.9,0.9487712,0.056722004,-0.41095376,-,-,-,37.00899887,-,37.00500107,37.00899887,-,-,-,-,-,-,-,-,35.68627548,-0.01057467,0.89233398,0.06835938,-0.52114254,34.50980377,0,-,-,9.76000023,-,49.99999952,44.62025452,42.98780441,1010.14099121,100,1401.79996371,-,1401.79996371,-,1,540.36297607,902.30541992,-242.8296814,26049,0,-,-,-,-,184.99999595,12.10338306,100,78.03921509,-,-,2013,-,-529,-,-,0.26812243,15.33904552,255.65075684,46.66666794,-,-,-,-,-31.53510094,0,2.34375,-,-,-,-0.78125,-0.78125,-0.78125,-,-,-,-1.5625,0.52996057,3,-25,346.8999939,38.42921004,-121.48770514,14,6.70371246,16.23090363,-,53.59999943,96,3.52039576,13.57179356,28.40564919,7.36815882,-,8.28055668,31.92311668,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.075,0.70499998,-,-,0.66499996,0.66499996,-,-,-,25.09803963,535,63.50400162,62,34.11764908,18,42.34709549,-,-,10.8056221,9.25436115,25.41662025,3.72066927,8552.50976562,361,349.53100586,12.20100021,-0.03999998,14.34500027,13,-
Tue Mar 29 07:04:21 PDT 2016,29-Mar-2016 07:04:21.018,-121.48775677,38.42937872,67.64409,3.0,-25.0,347.2,0.9328308,0.05102539,-0.41338497,-,-,-,37.00899887,-,37.00500107,37.00899887,-,0,-,-,-,-,-,-,35.68627548,-0.05706921,0.88354492,-0.01391602,-0.42812499,34.50980377,0,-,-,9.76000023,-,49.99999952,44.78616333,43.15757751,1010.12799072,100,1401.79996371,-,1401.79996371,-,1,541.89434814,754.75872803,-242.93193054,26049,0,-,-,-,-,184.99999595,13.66672707,100,78.03921509,-,-,2314,-,-529,-,-,0.27284896,14.73163128,245.52719116,46.66666794,-,-,-,-,-31.54881096,0,2.34375,-,-,-,0,-0.78125,-0.78125,-,-,-,-1.5625,0.53930289,3,-25,347.20001221,38.42937872,-121.48775677,14,3.35591125,18.32738304,-,53.59999943,96,4.20859289,13.57161999,23.76070404,7.36825275,-,9.89931011,31.92270851,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.075,0.70499998,-,-,0.66499996,0.66499996,-,-,-,25.09803963,537,67.64408875,71,36.86274719,16,41.59698105,-,-,10.76464653,9.28958797,25.32024002,3.76297069,8552.55175781,362,350.53601074,12.20100021,-0.03999998,14.34500027,13,-
Tue Mar 29 07:04:22 PDT 2016,29-Mar-2016 07:04:22.029,-121.48780133,38.42955506,69.989334,3.0,-24.0,347.3,0.9489441,0.034484863,-0.33519894,-,-,-,37.00899887,-,37.00500107,37.00899887,-,0,-,-,-,-,-,-,25.49019623,-0.03530863,0.94165039,0.02880859,-0.30605468,34.50980377,0,-,-,9.76000023,-,49.99999952,44.78616333,43.15757751,1010.10198975,100,1446.79996252,-,1446.79996252,-,1,541.89434814,754.75872803,-242.93193054,26049,0,-,-,-,-,184.99999595,13.66672707,100,78.03921509,-,-,2314,-,-529,-,-,0.27284896,14.73163128,245.52719116,46.66666794,-,-,-,-,-31.54881096,0,-2.34375,-,-,-,0,-1.5625,3.125,-,-,-,-3.125,0.53930289,3,-24,347.29998779,38.42955506,-121.48780133,14,3.35591125,18.32738304,-,53.59999943,96,4.20859289,13.57161999,23.76070404,7.36825275,-,9.89931011,31.92270851,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.66499996,0.64499998,-,-,0.47,0.48999998,-,-,-,13.72549057,537,69.98933411,71,36.86274719,16,41.59698105,-,-,10.76464653,9.28958797,25.32024002,3.76297069,8552.55175781,363,351.56600952,12.20100021,-0.03999998,14.40699959,13,-
Tue Mar 29 07:04:23 PDT 2016,29-Mar-2016 07:04:23.029,-121.48785082,38.42974278,73.47826,3.0,-23.0,347.8,0.94534737,0.04495675,-0.3393624,-,-,-,37.00899887,-,37.00500107,37.00899887,-,0,-,-,-,-,-,-,25.49019623,0.05967204,0.94360352,0.02075195,-0.58095706,27.45098114,13.72549057,-,-,9.76000023,-,49.99999952,44.99375153,43.36746979,1010.10198975,100,1446.79996252,-,1446.79996252,-,1,543.03265381,702.39245605,-243.0393219,26050,0,-,-,-,-,184.99999595,11.9809885,80.39215851,61.17647171,-,-,2509,-,-520,-,-,0.27779564,15.69962311,261.66036987,46.66666794,-,-,-,-,-31.56315994,0,-2.34375,-,-,-,0,-1.5625,3.125,-,-,-,-3.125,0.54908025,3,-23,347.79998779,38.42974278,-121.48785082,14,4.52174377,16.06677055,-,53.59999943,89,4.5223608,13.57145309,22.11215019,7.36834335,-,10.63734531,31.9223156,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.66499996,0.64499998,-,-,0.47,0.48999998,-,-,-,13.72549057,539,73.47825623,78,36.86274719,25.5,33.63199615,-,-,10.72611427,9.3229599,25.22960472,3.80918145,8552.59863281,364,352.48400879,12.20100021,-0.11,14.40699959,13,-
Tue Mar 29 07:04:24 PDT 2016,29-Mar-2016 07:04:24.025,-121.48790308,38.42993846,76.53938,3.0,-23.0,347.9,0.9456787,0.0063476563,-0.3507629,-,-,-,37.00899887,-,37.00500107,37.00899887,-,0,-,-,-,-,-,-,30.58823586,-0.02122802,0.93872076,0.02392578,-0.37490234,27.45098114,13.72549057,-,-,9.76000023,-,49.99999952,44.99375153,43.36746979,1010.11499023,100,1466.599962,-,1466.599962,-,1,543.03265381,702.39245605,-243.0393219,26050,0,-,-,-,-,184.99999595,11.9809885,80.39215851,61.17647171,-,-,2509,-,-520,-,-,0.27779564,15.69962311,261.66036987,46.66666794,-,-,-,-,-31.56315994,0,0,-,-,-,0,-1.5625,2.34375,-,-,-,0,0.54908025,3,-23,347.8999939,38.42993846,-121.48790308,14,4.52174377,16.06677055,-,53.59999943,89,4.5223608,13.57145309,22.11215019,7.36834335,-,10.63734531,31.9223156,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.79999995,0.28999999,-,-,0.095,0.54500002,-,-,-,20.3921566,539,76.53938293,78,26.66666794,25.5,33.63199615,-,-,10.72611427,9.3229599,25.22960472,3.80918145,8552.59863281,365,353.5539856,12.20100021,-0.11,14.34500027,12.89999962,-
Tue Mar 29 07:04:25 PDT 2016,29-Mar-2016 07:04:25.022,-121.48794836,38.43013954,80.2442,3.0,-23.0,348.9,0.9197998,0.032714844,-0.35292965,-,-,-,37.00899887,-,37.00500107,37.00899887,-,0,-,-,-,-,-,0,30.58823586,-0.05661749,0.88037115,0.05981446,-0.43276367,30.98039246,15.68627453,-,-,9.76000023,-,49.99999952,45.22981262,43.60478973,1010.07598877,100,1466.599962,-,1466.599962,-,1,544.47436523,747.75976562,-243.15078735,26050,0,-,-,-,-,184.99999595,10.28561687,97.2549057,74.11764526,-,-,1868,-,-502,-,-,0.28292039,18.36148262,306.02468872,46.66666794,-,-,-,-,-31.57802773,0,0,-,-,-,-1.5625,-1.5625,2.34375,-,-,-,0,0.5592097,3,-23,348.8999939,38.43013954,-121.48794836,14,2.75579834,13.79323959,-,53.59999943,96,4.24798489,13.57128048,23.54036903,7.36843681,-,9.99196625,31.92190933,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.79999995,0.28999999,-,-,0.095,0.54500002,-,-,-,20.3921566,541,80.24420166,83,26.66666794,16.5,38.78056335,-,-,10.68637085,9.35763264,25.13612175,3.85338926,8552.64257812,366,354.47399902,12.20100021,-0.03999998,14.34500027,12.89999962,-
Tue Mar 29 07:04:26 PDT 2016,29-Mar-2016 07:04:26.012,-121.48801407,38.43033898,85.21371,3.0,-21.0,350.5,0.92207843,0.03951009,-0.35598147,-,-,-,37.00899887,-,37.00500107,37.00899887,-,0,-,-,-,-,-,0,30.58823586,-0.02491902,0.97241205,-0.01904297,-0.16469726,30.98039246,15.68627453,-,-,9.76000023,-,49.99999952,45.22981262,43.60478973,1010.0369873,100,1468.39996195,-,1468.39996195,-,1,544.47436523,747.75976562,-243.15078735,26050,0,-,-,-,-,184.99999595,10.28561687,97.2549057,74.11764526,-,-,1868,-,-502,-,-,0.28292039,18.36148262,306.02468872,46.66666794,-,-,-,-,-31.57802773,0,-1.5625,-,-,-,-1.5625,0,2.34375,-,-,-,-2.34375,0.5592097,3,-21,350.5,38.43033898,-121.48801407,14,2.75579834,13.79323959,-,53.59999943,96,4.24798489,13.57128048,23.54036903,7.36843681,-,9.99196625,31.92190933,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.64499998,0.685,-,-,0.21499999,0.565,-,-,-,5.09803915,541,85.21370697,83,32.94117737,16.5,38.78056335,-,-,10.68637085,9.35763264,25.13612175,3.85338926,8552.64257812,367,355.52301025,12.20100021,-0.03999998,14.22099972,13,-
Tue Mar 29 07:04:27 PDT 2016,29-Mar-2016 07:04:27.013,-121.4880568,38.4305551,84.99603,3.0,-21.0,350.2,0.98583984,0.03729248,-0.29818115,-,-,-,37.00899887,-,37.00500107,37.00899887,-,0,-,-,-,-,-,0,14.50980377,-0.00245224,0.97241205,0.05175781,-0.31484374,9.4117651,7.05882359,-,-,9.76000023,-,49.99999952,45.47530746,43.85118866,1010.02398682,100,1468.39996195,-,1468.39996195,-,1,542.53430176,267.04205322,-243.19207764,26050,0,-,-,-,-,184.99999595,4.15868998,52.54901886,21.56862831,-,-,1927,-,-493,-,-,0.2849071,6.97764397,116.29406738,46.66666794,-,-,-,-,-31.58378983,0,-1.5625,-,-,-,7.8125,0,2.34375,-,-,-,-2.34375,0.56313652,3,-21,350.20001221,38.4305551,-121.4880568,13,0.00396729,5.57689524,-,53.59999943,49,11.89502525,13.57124996,8.40680218,7.36845398,-,27.97907829,31.92183685,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.64499998,0.685,-,-,0.21499999,0.565,-,-,-,5.09803915,543,84.99603271,85,32.94117737,40,15.19971657,-,-,10.69374084,9.35118294,25.15345764,3.90010262,8552.68945312,368,356.4750061,12.20100021,-0.51000001,14.22099972,13,-
Tue Mar 29 07:04:28 PDT 2016,29-Mar-2016 07:04:28.025,-121.48811217,38.43077429,85.14002,3.0,-20.0,350.1,0.94610596,0.060394287,-0.25924072,-,-,-,37.00899887,-,37.00500107,37.00899887,-,0,-,-,-,-,-,0,14.50980377,-0.02982409,0.95117188,0.07519531,-0.27382812,9.4117651,7.05882359,-,-,9.76000023,-,49.99999952,45.47530746,43.85118866,1010.06298828,100,1480.99996161,-,1480.99996161,-,1,542.53430176,267.04205322,-243.19207764,26050,0,-,-,-,-,184.99999595,4.15868998,52.54901886,21.56862831,-,-,1927,-,-493,-,-,0.2849071,6.97764397,116.29406738,46.66666794,-,-,-,-,-31.58378983,0,1.5625,-,-,-,7.8125,0,1.5625,-,-,-,-0.78125,0.56313652,3,-20,350.1000061,38.43077429,-121.48811217,13,0.00396729,5.57689524,-,53.59999943,49,11.89502525,13.57124996,8.40680218,7.36845398,-,27.97907829,31.92183685,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.66499996,0.66499996,-,-,0.81999999,0.625,-,-,-,4.70588255,543,85.14002228,85,18.8235302,40,15.19971657,-,-,10.69374084,9.35118294,25.15345764,3.90010262,8552.68945312,369,357.50601196,12.20100021,-0.51000001,14.35999966,13,-
Tue Mar 29 07:04:29 PDT 2016,29-Mar-2016 07:04:29.026,-121.4881581,38.43098594,86.00569,3.0,-21.0,349.6,0.9802246,0.04296875,-0.25493774,-,-,-,37.00899887,-,37.00500107,37.00899887,-,0,-,-,-,-,-,0,14.90196133,0.00246462,0.96630859,0.06542969,-0.35732421,13.72549057,5.49019623,-,-,9.76000023,-,49.99999952,45.71779251,44.09467316,1010.06298828,100,1480.99996161,-,1480.99996161,-,1,539.9866333,175.66999817,-243.22070312,26050,0,-,-,-,-,186.7999959,4.15868998,22.74509811,23.92156792,-,-,1317,-,-511,-,-,0.28621385,4.70075417,78.34590149,46.66666794,-,-,-,-,-31.58757973,0,1.5625,-,-,-,-0.78125,0,1.5625,-,-,-,-0.78125,0.56571937,3,-21,349.6000061,38.43098594,-121.4881581,13,1.00569153,5.57689524,-,53.59999943,32,18.08204269,13.57133293,5.53030062,7.36840868,-,42.53197098,31.92203331,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.66499996,0.66499996,-,-,0.81999999,0.625,-,-,-,4.70588255,545,86.00569153,85,18.8235302,35.5,15.19971657,-,-,10.73851871,9.31219006,25.25878143,3.94723034,8552.73632812,370,358.46499634,12.20100021,-0.68000002,14.35999966,13,-
Tue Mar 29 07:04:30 PDT 2016,29-Mar-2016 07:04:30.032,-121.48820776,38.43119518,85.17661,3.0,-20.0,349.2,1.0151774,-0.029378256,-0.26642254,-,-,-,37.00899887,-,37.00500107,37.00899887,-,0,-,-,-,-,-,0,14.90196133,0.01336908,0.9853515,0.01586914,-0.33461913,13.72549057,5.49019623,-,-,9.76000023,-,49.99999952,45.71779251,44.09467316,1010.06298828,100,1486.39996147,-,1486.39996147,-,1,539.9866333,175.66999817,-243.22070312,26050,0,-,-,-,-,186.7999959,4.15868998,22.74509811,23.92156792,-,-,1317,-,-511,-,-,0.28621385,4.70075417,78.34590149,46.66666794,-,-,-,-,-31.58757973,-1.5625,3.90625,-,-,-,-0.78125,3.125,2.34375,-,-,-,-1.5625,0.56571937,3,-20,349.20001221,38.43119518,-121.48820776,13,1.00569153,5.57689524,-,53.59999943,32,18.08204269,13.57133293,5.53030062,7.36840868,-,42.53197098,31.92203331,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.035,0.625,-,-,0.11499999,0.60499996,-,-,-,9.4117651,545,85.17661285,85,14.11764717,35.5,15.19971657,-,-,10.73851871,9.31219006,25.25878143,3.94723034,8552.73632812,371,359.51000977,12.20100021,-0.68000002,14.3760004,13,-
Tue Mar 29 07:04:31 PDT 2016,29-Mar-2016 07:04:31.018,-121.48826119,38.43138996,83.628006,3.0,-21.0,348.9,1.0044643,4.53404E-4,-0.29109237,-,-,-,37.00899887,-,37.00500107,37.00899887,-,0,-,-,-,-,-,0,19.2156868,0.00168058,0.98974609,0.07592773,-0.23159181,24.31372643,12.15686321,-,-,9.76000023,-,49.99999952,45.95121765,44.32941055,1010.04998779,100,1486.39996147,-,1486.39996147,-,1,538.61724854,341.42321777,-243.27981567,26050,0,-,-,-,-,186.7999959,-,56.07843399,54.90196228,-,-,1311,-,-474,-,-,0.2887933,9.13614559,152.269104,46.66666794,-,-,-,-,-31.59506416,-1.5625,3.90625,-,-,-,0,3.125,2.34375,-,-,-,-1.5625,0.57081783,3,-21,348.8999939,38.43138996,-121.48826119,13,0.37199402,-,-,53.59999943,91,9.30362034,13.57125473,10.74841022,7.36845112,-,21.88366318,31.9218483,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.035,0.625,-,-,0.11499999,0.60499996,-,-,-,9.4117651,547,83.62800598,84,14.11764717,32,-,-,-,10.72987461,9.31969261,25.2384491,3.99426866,8552.78320312,372,360.45098877,12.20100021,-0.09000002,14.3760004,13,-
